timestamp,jordanian_dinar_target,feature_currency_1_MVR,feature_currency_2_MMK,feature_currency_3_INR,feature_currency_4_NPR,feature_currency_5_VND
2005-04-08 00:00:00+04:00,0.7,12.82,6.15,43.65,68.87,15825.0
2005-04-11 00:00:00+04:00,0.7,12.8,6.15,43.64,68.88,15825.0
2005-04-12 00:00:00+04:00,0.71,12.82,6.15,43.62,68.93,15825.0
2005-04-13 00:00:00+04:00,0.7,12.78,6.15,43.68,68.88,15815.0
2005-04-14 00:00:00+04:00,0.71,12.8,6.15,43.6,68.86,15830.0
2005-04-15 00:00:00+04:00,0.7,12.8,6.15,43.7,68.88,15820.0
2005-04-18 00:00:00+04:00,0.7,12.78,6.15,43.62,68.96,15820.0
2005-04-19 00:00:00+04:00,0.71,12.82,6.15,43.68,68.87,15825.0
2005-04-20 00:00:00+04:00,0.71,12.82,6.13,43.58,68.67,15835.0
2005-04-21 00:00:00+04:00,0.71,12.82,6.15,43.68,68.95,15830.0
2005-04-22 00:00:00+04:00,0.7,12.78,6.15,43.61,68.93,15825.0
2005-04-25 00:00:00+04:00,0.7,12.82,6.15,43.63,68.93,15822.0
2005-04-26 00:00:00+04:00,0.71,12.78,6.15,43.62,68.96,15820.0
2005-04-27 00:00:00+04:00,0.71,12.82,6.15,43.58,68.86,15820.0
2005-04-28 00:00:00+04:00,0.71,12.8,6.15,43.6,68.95,15840.0
2005-04-29 00:00:00+04:00,0.7,12.8,6.15,43.38,68.91,15825.0
2005-05-02 00:00:00+04:00,0.71,12.78,6.15,43.5,68.93,15825.0
2005-05-03 00:00:00+04:00,0.71,12.8,6.15,43.52,68.91,15820.0
2005-05-04 00:00:00+04:00,0.7,12.7,6.16,43.46,68.97,15840.0
2005-05-05 00:00:00+04:00,0.71,12.6,6.16,43.35,69.45,15840.0
2005-05-06 00:00:00+04:00,0.7,12.6,6.15,43.43,68.93,15845.0
2005-05-09 00:00:00+04:00,0.7,12.6,6.15,43.44,68.9,15835.0
2005-05-10 00:00:00+04:00,0.71,12.6,6.15,43.36,68.87,15835.0
2005-05-11 00:00:00+04:00,0.71,12.6,6.19,43.22,67.12,15835.0
2005-05-12 00:00:00+04:00,0.7,12.62,6.19,43.24,67.14,15285.0
2005-05-13 00:00:00+04:00,0.7,12.6,6.14,43.4,66.61,15835.0
2005-05-16 00:00:00+04:00,0.71,12.62,6.14,43.4,69.59,15830.0
2005-05-17 00:00:00+04:00,0.71,12.62,6.14,43.42,66.57,15845.0
2005-05-18 00:00:00+04:00,0.7,12.6,6.14,43.38,66.57,15840.0
2005-05-19 00:00:00+04:00,0.71,12.65,6.14,43.38,66.59,15830.0
2005-05-20 00:00:00+04:00,0.7,12.62,6.15,43.33,66.61,15835.0
2005-05-23 00:00:00+04:00,0.71,12.6,6.14,43.42,66.56,15840.0
2005-05-24 00:00:00+04:00,0.71,12.62,6.15,43.48,66.69,15835.0
2005-05-25 00:00:00+04:00,0.71,12.62,6.12,43.46,66.34,15190.0
2005-05-26 00:00:00+04:00,0.71,12.6,6.16,43.5,66.72,15840.0
2005-05-27 00:00:00+04:00,0.7,12.62,6.14,43.5,66.54,15840.0
2005-05-30 00:00:00+04:00,0.71,12.62,6.15,43.5,66.64,15192.0
2005-05-31 00:00:00+04:00,0.71,12.6,6.14,43.62,66.5,15855.0
2005-06-01 00:00:00+04:00,0.71,12.63,6.13,43.72,66.44,15840.0
2005-06-02 00:00:00+04:00,0.71,12.6,6.13,43.7,66.48,15850.0
2005-06-03 00:00:00+04:00,0.7,12.6,6.13,43.56,66.43,15855.0
2005-06-06 00:00:00+04:00,0.71,12.62,6.13,43.52,66.49,15855.0
2005-06-07 00:00:00+04:00,0.71,12.65,6.14,43.48,66.54,15860.0
2005-06-08 00:00:00+04:00,0.71,12.62,6.13,43.42,66.48,15855.0
2005-06-09 00:00:00+04:00,0.71,12.6,6.14,43.46,66.58,15190.0
2005-06-10 00:00:00+04:00,0.7,12.6,6.19,43.47,67.08,15866.0
2005-06-13 00:00:00+04:00,0.71,12.6,6.13,43.54,66.44,15868.0
2005-06-14 00:00:00+04:00,0.71,12.62,6.13,43.58,66.45,15855.0
2005-06-15 00:00:00+04:00,0.71,12.6,6.13,43.5,65.93,15862.0
2005-06-16 00:00:00+04:00,0.7,12.6,6.14,43.48,66.02,15875.0
2005-06-17 00:00:00+04:00,0.7,12.6,6.13,43.49,65.89,15876.0
2005-06-20 00:00:00+04:00,0.71,12.6,6.14,43.48,66.02,15866.0
2005-06-21 00:00:00+04:00,0.7,12.62,6.14,43.48,66.01,15870.0
2005-06-22 00:00:00+04:00,0.71,12.6,6.13,43.42,65.94,15860.0
2005-06-23 00:00:00+04:00,0.71,12.6,6.13,43.48,65.95,15865.0
2005-06-24 00:00:00+04:00,0.7,12.62,6.13,43.49,65.9,15850.0
2005-06-27 00:00:00+04:00,0.71,12.6,6.14,43.42,66.03,15850.0
2005-06-28 00:00:00+04:00,0.71,12.6,6.15,43.48,66.09,15198.0
2005-06-29 00:00:00+04:00,0.71,12.6,6.12,43.48,65.86,15855.0
2005-06-30 00:00:00+04:00,0.71,12.6,6.11,43.46,65.72,15855.0
2005-07-01 00:00:00+04:00,0.7,12.62,6.13,43.5,65.95,15845.0
2005-07-04 00:00:00+04:00,0.71,12.62,6.13,43.46,65.88,15146.0
2005-07-05 00:00:00+04:00,0.7,12.65,6.12,43.5,65.87,15846.0
2005-07-06 00:00:00+04:00,0.7,12.62,6.12,43.5,65.79,15850.0
2005-07-07 00:00:00+04:00,0.71,12.6,6.13,43.56,65.98,15855.0
2005-07-08 00:00:00+04:00,0.7,12.62,6.13,43.54,65.9,15860.0
2005-07-11 00:00:00+04:00,0.71,12.6,6.13,43.46,65.97,15855.0
2005-07-12 00:00:00+04:00,0.7,12.6,6.1,43.46,65.56,15865.0
2005-07-13 00:00:00+04:00,0.7,12.6,6.18,43.41,66.5,15295.0
2005-07-14 00:00:00+04:00,0.71,12.6,6.12,43.42,65.88,15875.0
2005-07-15 00:00:00+04:00,0.7,12.62,6.13,43.47,65.95,15855.0
2005-07-18 00:00:00+04:00,0.7,12.6,6.13,43.45,65.93,15872.0
2005-07-19 00:00:00+04:00,0.71,12.58,6.13,43.52,65.89,15870.0
2005-07-20 00:00:00+04:00,0.71,12.6,6.13,43.45,65.93,15865.0
2005-07-21 00:00:00+04:00,0.71,12.6,6.12,43.0,66.35,15870.0
2005-07-22 00:00:00+04:00,0.7,12.62,6.13,43.45,66.43,15870.0
2005-07-25 00:00:00+04:00,0.71,12.62,6.13,43.46,66.41,15159.0
2005-07-26 00:00:00+04:00,0.71,12.62,6.13,43.41,66.44,15870.0
2005-07-27 00:00:00+04:00,0.71,12.62,6.13,43.34,66.39,15870.0
2005-07-28 00:00:00+04:00,0.71,12.62,6.13,43.32,66.4,15157.0
2005-07-29 00:00:00+04:00,0.7,12.62,6.13,43.35,66.43,15171.0
2005-08-01 00:00:00+04:00,0.71,12.62,6.13,43.38,66.22,15870.0
2005-08-02 00:00:00+04:00,0.71,12.6,6.14,43.4,66.35,15870.0
2005-08-03 00:00:00+04:00,0.71,12.62,6.14,43.37,66.25,15872.0
2005-08-04 00:00:00+04:00,0.71,12.6,6.11,43.39,65.99,15880.0
2005-08-05 00:00:00+04:00,0.71,12.6,6.14,43.42,66.29,15879.0
2005-08-08 00:00:00+04:00,0.71,12.6,6.12,43.45,66.08,15868.0
2005-08-09 00:00:00+04:00,0.71,12.62,6.14,43.45,66.26,15862.0
2005-08-10 00:00:00+04:00,0.71,12.62,6.14,43.45,66.28,15872.0
2005-08-11 00:00:00+04:00,0.71,12.57,6.13,43.5,66.24,15870.0
2005-08-12 00:00:00+04:00,0.71,12.57,6.14,43.56,66.3,15865.0
2005-08-15 00:00:00+04:00,0.71,12.6,6.14,43.44,66.25,15868.0
2005-08-16 00:00:00+04:00,0.71,12.6,6.14,43.45,66.27,15861.0
2005-08-17 00:00:00+04:00,0.71,12.6,6.15,43.46,66.43,15861.0
2005-08-18 00:00:00+04:00,0.71,12.6,6.13,43.5,66.23,15860.0
2005-08-19 00:00:00+04:00,0.71,12.6,6.13,43.52,66.22,15857.0
2005-08-22 00:00:00+04:00,0.71,12.6,6.13,43.55,66.16,15862.0
2005-08-23 00:00:00+04:00,0.71,12.62,6.13,43.58,66.23,15869.0
2005-08-24 00:00:00+04:00,0.71,12.6,6.13,43.7,66.22,15874.0
2005-08-25 00:00:00+04:00,0.71,12.6,6.13,43.7,66.24,15871.0
2005-08-26 00:00:00+04:00,0.71,12.6,6.14,43.6,66.28,15881.0
2005-08-29 00:00:00+04:00,0.71,12.62,6.17,43.66,66.55,15885.0
2005-08-30 00:00:00+04:00,0.7,12.62,6.12,43.65,66.12,15872.0
2005-08-31 00:00:00+04:00,0.71,12.6,6.13,43.98,66.14,15867.0
2005-09-01 00:00:00+04:00,0.7,12.6,6.08,43.9,65.69,15867.0
2005-09-02 00:00:00+04:00,0.71,12.58,6.15,43.8,66.39,15874.0
2005-09-05 00:00:00+04:00,0.71,12.58,6.14,43.66,66.56,15876.0
2005-09-06 00:00:00+04:00,0.71,12.6,6.14,43.81,66.54,15871.0
2005-09-07 00:00:00+04:00,0.71,12.6,6.16,43.82,66.79,15874.0
2005-09-08 00:00:00+04:00,0.71,12.6,6.13,43.78,66.48,15880.0
2005-09-09 00:00:00+04:00,0.71,12.6,6.14,43.76,66.51,15875.0
2005-09-12 00:00:00+04:00,0.71,12.6,6.14,43.79,66.57,15885.0
2005-09-13 00:00:00+04:00,0.71,12.58,6.13,43.83,66.49,15872.0
2005-09-14 00:00:00+04:00,0.71,12.6,6.13,43.82,66.48,15885.0
2005-09-15 00:00:00+04:00,0.71,12.65,6.13,43.8,66.47,15880.0
2005-09-16 00:00:00+04:00,0.71,12.62,6.14,43.82,66.59,15880.0
2005-09-19 00:00:00+04:00,0.71,12.6,6.13,43.83,66.38,15864.0
2005-09-20 00:00:00+04:00,0.71,12.6,6.13,43.84,66.45,15874.0
2005-09-21 00:00:00+04:00,0.71,12.8,6.13,43.84,70.19,15881.0
2005-09-22 00:00:00+04:00,0.71,12.62,6.13,43.85,66.45,15865.0
2005-09-23 00:00:00+04:00,0.71,12.6,6.13,43.85,66.44,15870.0
2005-09-26 00:00:00+04:00,0.71,12.6,6.11,43.85,66.26,15880.0
2005-09-27 00:00:00+04:00,0.7,12.62,6.13,43.9,66.42,15885.0
2005-09-28 00:00:00+04:00,0.71,12.65,6.13,44.0,66.42,15885.0
2005-09-29 00:00:00+04:00,0.71,12.62,6.13,43.94,66.44,15890.0
2005-09-30 00:00:00+04:00,0.71,12.62,6.14,43.93,66.58,15895.0
2005-10-03 00:00:00+04:00,0.71,12.62,6.19,44.06,67.08,15895.0
2005-10-04 00:00:00+04:00,0.7,12.62,6.13,44.04,66.39,15895.0
2005-10-05 00:00:00+04:00,0.71,12.62,6.13,44.2,66.42,15886.0
2005-10-06 00:00:00+04:00,0.71,12.62,6.13,44.14,66.43,15896.0
2005-10-07 00:00:00+04:00,0.71,12.62,6.13,44.34,66.43,15896.0
2005-10-10 00:00:00+04:00,0.71,12.62,6.13,44.75,66.45,15891.0
2005-10-11 00:00:00+04:00,0.7,12.6,6.13,44.86,66.42,15895.0
2005-10-12 00:00:00+04:00,0.71,12.58,6.13,44.75,66.41,15888.0
2005-10-13 00:00:00+04:00,0.71,12.62,6.13,44.87,66.44,15898.0
2005-10-14 00:00:00+04:00,0.7,12.6,6.08,44.72,64.2,15901.0
2005-10-17 00:00:00+04:00,0.71,12.62,6.13,44.81,64.69,15910.0
2005-10-18 00:00:00+04:00,0.71,12.62,6.12,45.02,64.63,15910.0
2005-10-19 00:00:00+04:00,0.71,12.6,6.13,45.09,64.68,15908.0
2005-10-20 00:00:00+04:00,0.7,12.62,6.13,45.12,66.4,15904.0
2005-10-21 00:00:00+04:00,0.71,12.6,6.13,45.01,66.41,15904.0
2005-10-24 00:00:00+04:00,0.71,12.6,6.11,45.05,66.17,15902.0
2005-10-25 00:00:00+04:00,0.71,12.62,6.13,44.9,66.43,15908.0
2005-10-26 00:00:00+04:00,0.7,12.6,6.13,44.94,66.39,15914.0
2005-10-27 00:00:00+04:00,0.71,12.6,6.13,44.99,66.4,15910.0
2005-10-28 00:00:00+04:00,0.71,12.62,6.13,45.01,66.45,15902.0
2005-10-31 00:00:00+03:00,0.7,12.62,6.13,45.04,66.44,15901.0
2005-11-01 00:00:00+03:00,0.7,12.62,6.13,45.0,66.45,15890.0
2005-11-02 00:00:00+03:00,0.71,12.62,6.13,45.17,66.39,15888.0
2005-11-03 00:00:00+03:00,0.71,12.62,6.13,45.2,66.39,15892.0
2005-11-04 00:00:00+03:00,0.71,12.58,6.13,45.44,66.42,15892.0
2005-11-07 00:00:00+03:00,0.71,12.6,6.13,45.78,66.47,15889.0
2005-11-08 00:00:00+03:00,0.71,12.6,6.12,45.72,66.28,15893.0
2005-11-09 00:00:00+03:00,0.7,12.62,6.12,45.68,66.32,15896.0
2005-11-10 00:00:00+03:00,0.71,12.62,6.12,45.69,66.35,15895.0
2005-11-11 00:00:00+03:00,0.71,12.62,6.1,45.48,66.11,15889.0
2005-11-14 00:00:00+03:00,0.71,12.62,6.12,45.65,68.59,15902.0
2005-11-15 00:00:00+03:00,0.7,12.6,6.12,45.56,68.58,15904.0
2005-11-16 00:00:00+03:00,0.71,12.58,6.11,45.7,68.52,15910.0
2005-11-17 00:00:00+03:00,0.71,12.6,6.12,45.64,68.59,15905.0
2005-11-18 00:00:00+03:00,0.71,12.6,6.12,45.7,68.57,15904.0
2005-11-21 00:00:00+03:00,0.71,12.6,6.12,45.66,68.6,15899.0
2005-11-22 00:00:00+03:00,0.71,12.5,6.06,45.74,67.89,15903.0
2005-11-23 00:00:00+03:00,0.71,12.6,6.12,45.68,68.53,15903.0
2005-11-24 00:00:00+03:00,0.7,12.6,6.12,45.64,68.58,15910.0
2005-11-25 00:00:00+03:00,0.71,12.62,6.12,45.74,68.61,15905.0
2005-11-28 00:00:00+03:00,0.71,12.58,6.05,45.85,67.82,15901.0
2005-11-29 00:00:00+03:00,0.71,12.62,6.12,45.8,68.57,15901.0
2005-11-30 00:00:00+03:00,0.71,12.58,6.12,45.86,68.6,15907.0
2005-12-01 00:00:00+03:00,0.71,12.6,6.12,45.91,68.59,15903.0
2005-12-02 00:00:00+03:00,0.71,12.62,6.12,46.11,68.56,15900.0
2005-12-05 00:00:00+03:00,0.71,12.6,6.12,46.24,69.59,15903.0
2005-12-06 00:00:00+03:00,0.71,12.58,6.11,46.12,69.49,15907.0
2005-12-07 00:00:00+03:00,0.71,12.58,6.12,46.16,69.58,15901.0
2005-12-08 00:00:00+03:00,0.71,12.6,6.13,46.17,69.64,15897.0
2005-12-09 00:00:00+03:00,0.71,12.55,6.12,46.11,69.6,15904.0
2005-12-12 00:00:00+03:00,0.71,12.6,6.12,45.96,69.62,15905.0
2005-12-13 00:00:00+03:00,0.71,12.6,6.13,46.02,69.64,15904.0
2005-12-14 00:00:00+03:00,0.7,12.6,6.13,45.58,69.7,15902.0
2005-12-15 00:00:00+03:00,0.71,12.58,6.13,45.22,69.66,15905.0
2005-12-16 00:00:00+03:00,0.7,12.6,6.13,45.37,69.67,15900.0
2005-12-19 00:00:00+03:00,0.71,12.62,6.13,45.28,68.72,15915.0
2005-12-20 00:00:00+03:00,0.7,12.58,6.13,45.14,68.69,15910.0
2005-12-21 00:00:00+03:00,0.7,12.58,6.13,45.1,68.64,15907.0
2005-12-22 00:00:00+03:00,0.71,12.6,6.13,45.22,68.64,15904.0
2005-12-23 00:00:00+03:00,0.71,12.6,6.12,45.1,68.57,15894.0
2005-12-26 00:00:00+03:00,0.71,12.6,6.12,45.06,68.59,15902.0
2005-12-27 00:00:00+03:00,0.71,12.58,6.13,45.08,68.68,15899.0
2005-12-28 00:00:00+03:00,0.71,12.6,6.12,45.02,68.61,15888.0
2005-12-29 00:00:00+03:00,0.71,12.58,6.12,45.11,68.61,15900.0
2005-12-30 00:00:00+03:00,0.71,12.58,6.13,44.97,68.67,15913.0
2006-01-02 00:00:00+03:00,0.71,12.58,6.12,44.98,68.61,15913.0
2006-01-03 00:00:00+03:00,0.71,12.58,6.13,44.86,68.64,15903.0
2006-01-04 00:00:00+03:00,0.71,12.58,6.09,44.68,68.3,15916.0
2006-01-05 00:00:00+03:00,0.71,12.6,6.13,44.67,68.14,15904.0
2006-01-06 00:00:00+03:00,0.71,12.6,6.1,44.29,67.83,15914.0
2006-01-09 00:00:00+03:00,0.7,12.62,6.13,44.26,67.7,15912.0
2006-01-10 00:00:00+03:00,0.71,12.58,6.13,44.18,67.72,15905.0
2006-01-11 00:00:00+03:00,0.71,12.58,6.13,43.92,67.67,15917.0
2006-01-12 00:00:00+03:00,0.71,12.58,6.14,43.94,67.78,15904.0
2006-01-13 00:00:00+03:00,0.71,12.6,6.13,44.07,67.17,15901.0
2006-01-16 00:00:00+03:00,0.71,12.6,6.13,44.12,67.21,15896.0
2006-01-17 00:00:00+03:00,0.71,12.58,6.13,44.2,67.22,15902.0
2006-01-18 00:00:00+03:00,0.71,12.6,6.1,44.29,66.88,15900.0
2006-01-19 00:00:00+03:00,0.71,12.6,6.13,44.16,67.67,15908.0
2006-01-20 00:00:00+03:00,0.71,12.6,6.13,44.15,67.16,15913.0
2006-01-23 00:00:00+03:00,0.71,12.57,6.14,44.07,67.27,15918.0
2006-01-24 00:00:00+03:00,0.71,12.6,6.13,44.17,67.23,15915.0
2006-01-25 00:00:00+03:00,0.71,12.65,6.14,44.02,67.28,15918.0
2006-01-26 00:00:00+03:00,0.71,12.6,6.13,43.99,67.21,15915.0
2006-01-27 00:00:00+03:00,0.7,12.58,6.17,43.94,67.67,15913.0
2006-01-30 00:00:00+03:00,0.71,12.6,6.13,44.02,67.21,15913.0
2006-01-31 00:00:00+03:00,0.71,12.58,6.12,43.9,67.11,15913.0
2006-02-01 00:00:00+03:00,0.7,12.58,6.14,44.08,67.29,15915.0
2006-02-02 00:00:00+03:00,0.7,12.6,6.13,44.16,67.19,15912.0
2006-02-03 00:00:00+03:00,0.71,12.58,6.13,44.08,67.18,15929.0
2006-02-06 00:00:00+03:00,0.7,12.6,6.13,44.14,67.48,15922.0
2006-02-07 00:00:00+03:00,0.7,12.6,6.13,44.2,67.46,15923.0
2006-02-08 00:00:00+03:00,0.71,12.58,6.13,44.12,67.4,15928.0
2006-02-09 00:00:00+03:00,0.71,12.58,6.14,44.09,67.55,15925.0
2006-02-10 00:00:00+03:00,0.71,12.6,6.13,44.03,67.15,15915.0
2006-02-13 00:00:00+03:00,0.71,12.6,6.12,44.15,67.09,15925.0
2006-02-14 00:00:00+03:00,0.71,12.6,6.13,44.15,67.14,15927.0
2006-02-15 00:00:00+03:00,0.71,12.58,6.12,44.16,67.12,15931.0
2006-02-16 00:00:00+03:00,0.71,12.58,6.11,44.24,67.01,15934.0
2006-02-17 00:00:00+03:00,0.71,12.6,6.11,44.31,66.94,15924.0
2006-02-20 00:00:00+03:00,0.71,12.58,6.12,44.36,67.61,15921.0
2006-02-21 00:00:00+03:00,0.71,12.58,6.13,44.32,67.64,15920.0
2006-02-22 00:00:00+03:00,0.71,12.58,6.13,44.48,67.64,15914.0
2006-02-23 00:00:00+03:00,0.71,12.58,6.13,44.46,67.64,15914.0
2006-02-24 00:00:00+03:00,0.71,12.58,6.13,44.29,67.63,15908.0
2006-02-27 00:00:00+03:00,0.71,12.58,6.13,44.41,67.67,15913.0
2006-02-28 00:00:00+03:00,0.7,12.58,6.12,44.25,67.61,15909.0
2006-03-01 00:00:00+03:00,0.71,12.58,6.13,44.28,67.65,15912.0
2006-03-02 00:00:00+03:00,0.71,12.6,6.13,44.18,67.66,15901.0
2006-03-03 00:00:00+03:00,0.71,12.6,6.13,44.18,67.57,15904.0
2006-03-06 00:00:00+03:00,0.7,12.6,6.14,44.25,67.61,15905.0
2006-03-07 00:00:00+03:00,0.7,12.58,6.13,44.2,67.48,15905.0
2006-03-08 00:00:00+03:00,0.71,12.58,6.12,44.38,67.49,15903.0
2006-03-09 00:00:00+03:00,0.71,12.6,6.13,44.46,67.49,15903.0
2006-03-10 00:00:00+03:00,0.71,12.58,6.13,44.45,67.49,15909.0
2006-03-13 00:00:00+03:00,0.71,12.6,6.11,44.39,67.43,15904.0
2006-03-14 00:00:00+03:00,0.71,12.58,6.09,44.34,67.25,15893.0
2006-03-15 00:00:00+03:00,0.7,12.6,6.11,44.1,67.45,15899.0
2006-03-16 00:00:00+03:00,0.7,12.6,6.08,44.35,67.32,15911.0
2006-03-17 00:00:00+03:00,0.7,12.58,6.13,44.21,67.88,15906.0
2006-03-20 00:00:00+03:00,0.71,12.6,6.13,44.36,67.75,15904.0
2006-03-21 00:00:00+03:00,0.7,12.6,6.13,44.3,67.75,15911.0
2006-03-22 00:00:00+03:00,0.71,12.55,6.13,44.4,67.74,15916.0
2006-03-23 00:00:00+03:00,0.7,12.58,6.13,44.47,67.74,15910.0
2006-03-24 00:00:00+03:00,0.7,12.58,6.13,44.47,67.72,15910.0
2006-03-27 00:00:00+04:00,0.7,12.6,6.13,44.59,68.07,15915.0
2006-03-28 00:00:00+04:00,0.7,12.6,6.16,44.59,68.37,15920.0
2006-03-29 00:00:00+04:00,0.7,12.6,6.13,44.58,68.07,15915.0
2006-03-30 00:00:00+04:00,0.7,12.6,6.08,44.46,67.58,15233.0
2006-03-31 00:00:00+04:00,0.7,12.6,6.13,44.53,68.09,15915.0
2006-04-03 00:00:00+04:00,0.7,12.58,6.13,44.53,68.08,15920.0
2006-04-04 00:00:00+04:00,0.7,12.58,6.13,44.6,68.11,15227.0
2006-04-05 00:00:00+04:00,0.71,12.6,6.12,44.56,67.93,15192.0
2006-04-06 00:00:00+04:00,0.71,12.62,6.18,44.44,68.62,15910.0
2006-04-07 00:00:00+04:00,0.7,12.6,6.12,44.55,67.95,15915.0
2006-04-10 00:00:00+04:00,0.7,12.6,6.13,44.66,67.92,15329.0
2006-04-11 00:00:00+04:00,0.7,12.58,6.13,44.74,67.93,15918.0
2006-04-12 00:00:00+04:00,0.7,12.6,6.13,45.06,67.96,15915.0
2006-04-13 00:00:00+04:00,0.7,12.6,6.13,45.04,67.94,15276.0
2006-04-14 00:00:00+04:00,0.7,12.6,6.12,44.99,67.86,15219.0
2006-04-17 00:00:00+04:00,0.7,12.6,6.11,45.03,67.75,15184.0
2006-04-18 00:00:00+04:00,0.7,12.6,6.14,45.05,68.49,15915.0
2006-04-19 00:00:00+04:00,0.7,12.6,6.14,45.1,68.53,15910.0
2006-04-20 00:00:00+04:00,0.7,12.6,6.14,45.1,68.53,15252.0
2006-04-21 00:00:00+04:00,0.7,12.6,6.14,45.0,68.88,15925.0
2006-04-24 00:00:00+04:00,0.7,12.6,6.14,44.83,68.88,15925.0
2006-04-25 00:00:00+04:00,0.7,12.65,6.11,44.82,68.61,15242.0
2006-04-26 00:00:00+04:00,0.7,12.6,6.13,45.02,68.82,15930.0
2006-04-27 00:00:00+04:00,0.7,12.6,6.14,44.8,68.87,15925.0
2006-04-28 00:00:00+04:00,0.7,12.6,6.14,44.9,68.95,15928.0
2006-05-01 00:00:00+04:00,0.7,12.6,6.1,44.76,68.51,15164.0
2006-05-02 00:00:00+04:00,0.7,12.6,6.15,44.8,68.79,15935.0
2006-05-03 00:00:00+04:00,0.7,12.6,6.14,44.8,68.73,15935.0
2006-05-04 00:00:00+04:00,0.7,12.6,6.09,44.89,68.16,15283.0
2006-05-05 00:00:00+04:00,0.7,12.6,6.14,44.77,68.75,15965.0
2006-05-08 00:00:00+04:00,0.7,12.58,6.18,44.76,68.94,15417.0
2006-05-09 00:00:00+04:00,0.7,12.6,6.14,44.77,68.56,16000.0
2006-05-10 00:00:00+04:00,0.69,12.6,6.15,44.81,68.64,15975.0
2006-05-11 00:00:00+04:00,0.7,12.6,6.09,44.82,67.88,15351.0
2006-05-12 00:00:00+04:00,0.7,12.6,6.15,44.83,68.67,15325.0
2006-05-15 00:00:00+04:00,0.7,12.6,6.15,45.25,68.69,15315.0
2006-05-16 00:00:00+04:00,0.7,12.6,6.14,44.99,68.45,15965.0
2006-05-17 00:00:00+04:00,0.7,12.62,6.22,44.63,69.61,15507.0
2006-05-18 00:00:00+04:00,0.7,12.6,6.11,45.4,68.24,15204.0
2006-05-19 00:00:00+04:00,0.7,12.6,6.15,45.29,68.61,15302.0
2006-05-22 00:00:00+04:00,0.7,12.6,6.15,45.29,68.41,15310.0
2006-05-23 00:00:00+04:00,0.7,12.6,6.18,45.38,69.2,15378.0
2006-05-24 00:00:00+04:00,0.7,12.6,6.2,45.68,69.5,15441.0
2006-05-25 00:00:00+04:00,0.69,12.6,6.19,45.77,69.17,15400.0
2006-05-26 00:00:00+04:00,0.7,12.6,6.18,45.76,69.26,15391.0
2006-05-29 00:00:00+04:00,0.7,12.6,6.15,45.99,69.0,15320.0
2006-05-30 00:00:00+04:00,0.7,12.6,6.15,46.08,68.9,15307.0
2006-05-31 00:00:00+04:00,0.7,12.58,6.18,46.16,69.19,15364.0
2006-06-01 00:00:00+04:00,0.7,12.6,6.15,46.12,68.54,15305.0
2006-06-02 00:00:00+04:00,0.7,12.6,6.1,45.59,68.32,15184.0
2006-06-05 00:00:00+04:00,0.7,12.6,6.11,45.68,68.34,15962.0
2006-06-06 00:00:00+04:00,0.7,12.6,6.17,45.85,69.63,15368.0
2006-06-07 00:00:00+04:00,0.7,12.6,6.15,45.73,69.43,15320.0
2006-06-08 00:00:00+04:00,0.7,12.6,6.2,45.76,69.98,15440.0
2006-06-09 00:00:00+04:00,0.7,12.58,6.16,45.86,69.5,15340.0
2006-06-12 00:00:00+04:00,0.7,12.6,6.15,45.82,69.93,15329.0
2006-06-13 00:00:00+04:00,0.7,12.6,6.16,45.94,70.04,15357.0
2006-06-14 00:00:00+04:00,0.7,12.58,6.16,45.82,69.6,15347.0
2006-06-15 00:00:00+04:00,0.7,12.6,6.14,45.81,69.77,15315.0
2006-06-16 00:00:00+04:00,0.7,12.6,6.15,45.85,70.17,15335.0
2006-06-19 00:00:00+04:00,0.7,12.6,6.15,45.82,69.87,15319.0
2006-06-20 00:00:00+04:00,0.7,12.6,6.14,45.86,69.7,15308.0
2006-06-21 00:00:00+04:00,0.7,12.6,6.12,45.84,69.6,15266.0
2006-06-22 00:00:00+04:00,0.7,12.6,6.15,45.92,69.96,15333.0
2006-06-23 00:00:00+04:00,0.7,12.6,6.15,45.94,69.91,15337.0
2006-06-26 00:00:00+04:00,0.7,12.6,6.13,46.25,70.21,15293.0
2006-06-27 00:00:00+04:00,0.7,12.6,6.14,46.26,70.22,15316.0
2006-06-28 00:00:00+04:00,0.7,12.6,6.15,46.3,70.52,15348.0
2006-06-29 00:00:00+04:00,0.71,12.6,6.14,46.26,69.52,15322.0
2006-06-30 00:00:00+04:00,0.7,12.6,6.14,45.81,69.92,15327.0
2006-07-03 00:00:00+04:00,0.71,12.6,6.15,45.94,70.15,15342.0
2006-07-04 00:00:00+04:00,0.7,12.6,6.15,45.9,70.21,15352.0
2006-07-05 00:00:00+04:00,0.7,12.6,6.17,45.95,70.49,15385.0
2006-07-06 00:00:00+04:00,0.71,12.6,6.15,45.94,70.13,15326.0
2006-07-07 00:00:00+04:00,0.7,12.6,6.14,45.78,70.11,15325.0
2006-07-10 00:00:00+04:00,0.71,12.6,6.16,46.0,70.5,15353.0
2006-07-11 00:00:00+04:00,0.71,12.6,6.14,46.14,70.45,15316.0
2006-07-12 00:00:00+04:00,0.7,12.6,6.16,46.02,70.75,15355.0
2006-07-13 00:00:00+04:00,0.7,12.6,6.14,46.22,71.69,15320.0
2006-07-14 00:00:00+04:00,0.7,12.6,6.15,46.33,71.88,15363.0
